Date,AveragePricePerUnit,TotalVolume,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
7/23/2017,1.38,464876.48,63653.06,10484.64,49641.75,NA,conventional,NorthernNewEngland
7/16/2017,1.39,490940.46,62154.18,12580.97,46560.98,NA,conventional,NorthernNewEngland
7/9/2017,1.48,486214.04,64156.86,22095.26,36856.6,NA,conventional,NorthernNewEngland
7/2/2017,1.57,432564.12,70551.75,29585.42,36241.33,NA,conventional,NorthernNewEngland
6/25/2017,1.62,359321.55,66407.04,28816.42,33800.62,NA,conventional,NorthernNewEngland
6/18/2017,1.52,420089.07,75355.35,31581.28,40114.07,NA,conventional,NorthernNewEngland
6/11/2017,1.62,406486.08,67852.86,26940.61,37008.92,NA,conventional,NorthernNewEngland
6/4/2017,1.66,401637.7,69076.99,31580.39,36384.93,NA,conventional,NorthernNewEngland
5/28/2017,1.66,445049.68,74864.26,41798.08,32252.85,NA,conventional,NorthernNewEngland
5/21/2017,1.54,393289.53,66288.6,34182.37,32016.23,NA,conventional,NorthernNewEngland
5/14/2017,1.53,391189.88,85838.25,41685.89,44152.36,NA,conventional,NorthernNewEngland
5/7/2017,1.23,544200.61,196316.33,41452.28,154825.16,NA,conventional,NorthernNewEngland
4/30/2017,1.39,407790.12,99895.53,41352.44,58543.09,NA,conventional,NorthernNewEngland
4/23/2017,1.38,404739.65,133920.05,41763.06,92156.99,NA,conventional,NorthernNewEngland
4/16/2017,1.46,417480.41,89595.96,45791.49,43804.47,NA,conventional,NorthernNewEngland
4/9/2017,1.33,515775.3,80851.74,50867.56,29981.96,NA,conventional,NorthernNewEngland
4/2/2017,1.45,422201.67,108277.49,36643.24,71634.25,NA,conventional,NorthernNewEngland
3/26/2017,1.38,416769.78,104732.68,43814.83,60380.35,NA,conventional,NorthernNewEngland
3/19/2017,1.43,380612.68,103161.03,45010.58,58150.45,NA,conventional,NorthernNewEngland
3/12/2017,1.41,397861.17,113401.88,27188.75,86213.13,NA,conventional,NorthernNewEngland
3/5/2017,1.38,384828.85,52455.23,52455.23,0,NA,conventional,NorthernNewEngland
2/26/2017,1.25,434201.49,56404.73,56404.73,0,NA,conventional,NorthernNewEngland
2/19/2017,1.37,375322.2,67253.75,67249.95,3.8,NA,conventional,NorthernNewEngland
2/12/2017,1.13,501364.8,56054.84,56051.1,3.74,NA,conventional,NorthernNewEngland
2/5/2017,1.13,701706,48524.31,48524.31,0,NA,conventional,NorthernNewEngland
1/29/2017,1.21,423387.02,55222.35,55222.35,0,NA,conventional,NorthernNewEngland
1/22/2017,1.17,502345.31,54792.48,54789.15,3.33,NA,conventional,NorthernNewEngland
1/15/2017,1.25,421262.96,71246.73,71246.73,0,NA,conventional,NorthernNewEngland
1/8/2017,1.19,425000.71,57223.18,57223.18,0,NA,conventional,NorthernNewEngland
1/1/2017,1.11,476239.03,37466.32,37466.32,0,NA,conventional,NorthernNewEngland
3/25/2018,1.46,483124.53,72086.42,34546.13,36509.18,NA,conventional,NorthernNewEngland
3/18/2018,1.4,428028.9,66146.76,30679.34,34470.75,NA,conventional,NorthernNewEngland
3/11/2018,1.08,765746.37,51283.91,27070.31,23244.71,NA,conventional,NorthernNewEngland
3/4/2018,1.35,458200.4,79353.76,29431.43,49209,NA,conventional,NorthernNewEngland
2/25/2018,1.38,399308.69,81978.34,37405.1,43809.91,NA,conventional,NorthernNewEngland
2/18/2018,1.35,395298.31,80554.94,39537.13,40374.48,NA,conventional,NorthernNewEngland
2/11/2018,1.11,617475.89,81422.23,35046.08,45221.71,NA,conventional,NorthernNewEngland
2/4/2018,1.06,847261.25,68242.8,34218.15,33787.99,NA,conventional,NorthernNewEngland
1/28/2018,1.44,441977,67342.54,31388.47,35837.4,NA,conventional,NorthernNewEngland
1/21/2018,1.33,577116.22,69001.38,27451.21,41550.17,NA,conventional,NorthernNewEngland
1/14/2018,1.42,419376.62,83585.84,29827.25,53758.59,NA,conventional,NorthernNewEngland
1/7/2018,1.17,502851.14,93667.93,23938.29,69729.64,NA,conventional,NorthernNewEngland
12/27/2015,1.65,8119.93,7953.81,7953.81,0,NA,organic,NorthernNewEngland
12/20/2015,1.65,9262.66,9103.39,9103.39,0,NA,organic,NorthernNewEngland
12/13/2015,1.62,8029.92,7885.8,7885.8,0,NA,organic,NorthernNewEngland
12/6/2015,1.61,9278.66,9187.75,9184.42,3.33,NA,organic,NorthernNewEngland
11/29/2015,1.63,8205.88,8111.71,8108.38,3.33,NA,organic,NorthernNewEngland
11/22/2015,1.66,9580.4,9486.51,9486.51,0,NA,organic,NorthernNewEngland
11/15/2015,1.57,9930.12,9734.41,9731.08,3.33,NA,organic,NorthernNewEngland
11/8/2015,1.58,8340.73,8069.35,8069.35,0,NA,organic,NorthernNewEngland
11/1/2015,1.62,8260.25,8158.3,8158.3,0,NA,organic,NorthernNewEngland
10/25/2015,1.61,7858.07,7765.49,7765.49,0,NA,organic,NorthernNewEngland
10/18/2015,1.63,7919.94,7842.57,7842.57,0,NA,organic,NorthernNewEngland
10/11/2015,1.61,8749.6,8675.25,8675.25,0,NA,organic,NorthernNewEngland
10/4/2015,1.62,9011.35,8806.61,8806.61,0,NA,organic,NorthernNewEngland
9/27/2015,1.93,5374.57,5104.58,5104.58,0,NA,organic,NorthernNewEngland
9/20/2015,1.96,6799.27,6112.45,6112.45,0,NA,organic,NorthernNewEngland
9/13/2015,1.93,7465.69,6759.94,6759.94,0,NA,organic,NorthernNewEngland
9/6/2015,1.95,6936.51,6262.97,6262.97,0,NA,organic,NorthernNewEngland
8/30/2015,1.92,8005.96,7327.18,7327.18,0,NA,organic,NorthernNewEngland
8/23/2015,1.91,9116.19,8327.4,8327.4,0,NA,organic,NorthernNewEngland
8/16/2015,1.93,8259.26,7552.02,7552.02,0,NA,organic,NorthernNewEngland
8/9/2015,1.92,8552.32,7891.42,7881.42,10,NA,organic,NorthernNewEngland
8/2/2015,1.96,9346.73,8505.4,8478.73,26.67,NA,organic,NorthernNewEngland
7/26/2015,1.95,7510.46,6350.38,6313.71,36.67,NA,organic,NorthernNewEngland
7/19/2015,1.96,8067.82,6942.55,6942.55,0,NA,organic,NorthernNewEngland
7/12/2015,1.95,8821.58,7728.2,7728.2,0,NA,organic,NorthernNewEngland
7/5/2015,1.95,10419.6,9332.84,9332.84,0,NA,organic,NorthernNewEngland
6/28/2015,1.95,8515.11,7413.9,7413.9,0,NA,organic,NorthernNewEngland
6/21/2015,1.93,8028.95,7268.91,7268.91,0,NA,organic,NorthernNewEngland
6/14/2015,1.94,8633.7,7816.09,7816.09,0,NA,organic,NorthernNewEngland
6/7/2015,1.92,8091.22,7238.17,7238.17,0,NA,organic,NorthernNewEngland
5/31/2015,1.91,8889.38,7839.19,7839.19,0,NA,organic,NorthernNewEngland
5/24/2015,1.88,7515.96,6832.43,6832.43,0,NA,organic,NorthernNewEngland
5/17/2015,1.88,8208.44,7293.16,7293.16,0,NA,organic,NorthernNewEngland
5/10/2015,1.91,7575.34,6713.64,6713.64,0,NA,organic,NorthernNewEngland
5/3/2015,1.92,7982.59,7344.24,7344.24,0,NA,organic,NorthernNewEngland
4/26/2015,1.88,7583.31,6958.65,6958.65,0,NA,organic,NorthernNewEngland
4/19/2015,1.88,7468.8,6821.51,6821.51,0,NA,organic,NorthernNewEngland
4/12/2015,1.87,7094.98,6604.13,6604.13,0,NA,organic,NorthernNewEngland
4/5/2015,1.88,8444.82,7834.74,7834.74,0,NA,organic,NorthernNewEngland
3/29/2015,1.9,6433.37,5839.02,5839.02,0,NA,organic,NorthernNewEngland
3/22/2015,1.88,8083.91,7096.57,7096.57,0,NA,organic,NorthernNewEngland
3/15/2015,1.9,5599.89,4904.42,4904.42,0,NA,organic,NorthernNewEngland
3/8/2015,1.87,6756.78,5915,5915,0,NA,organic,NorthernNewEngland
3/1/2015,1.82,6940.73,6064.35,6064.35,0,NA,organic,NorthernNewEngland
2/22/2015,1.82,6267.8,5387.3,5387.3,0,NA,organic,NorthernNewEngland
2/15/2015,1.87,7199.17,6600.52,6600.52,0,NA,organic,NorthernNewEngland
2/8/2015,1.88,7856.82,7333.91,7333.91,0,NA,organic,NorthernNewEngland
2/1/2015,1.89,6551.44,5978.48,5978.48,0,NA,organic,NorthernNewEngland
1/25/2015,1.9,6757.39,6163.83,6163.83,0,NA,organic,NorthernNewEngland
1/18/2015,1.88,7618.91,7049.63,7049.63,0,NA,organic,NorthernNewEngland
1/11/2015,1.88,6485.3,5894.15,5894.15,0,NA,organic,NorthernNewEngland
1/4/2015,1.83,7301.3,6664.25,6664.25,0,NA,organic,NorthernNewEngland
12/25/2016,1.9,10968.74,10657.58,10657.58,0,NA,organic,NorthernNewEngland
12/18/2016,1.95,7450.03,7228.49,7228.49,0,NA,organic,NorthernNewEngland
12/11/2016,1.85,10526.21,10347.69,10347.69,0,NA,organic,NorthernNewEngland
12/4/2016,1.96,8741.54,8566.34,8566.34,0,NA,organic,NorthernNewEngland
11/27/2016,1.84,8724.65,8451.29,8451.29,0,NA,organic,NorthernNewEngland
11/20/2016,1.81,9539.41,9274.46,9274.46,0,NA,organic,NorthernNewEngland
11/13/2016,1.79,10725.45,10490.24,10490.24,0,NA,organic,NorthernNewEngland
11/6/2016,1.84,12574.7,12233.07,12233.07,0,NA,organic,NorthernNewEngland
10/30/2016,1.65,7404.92,7223.15,7223.15,0,NA,organic,NorthernNewEngland
10/23/2016,1.75,11324.45,11170.57,11170.57,0,NA,organic,NorthernNewEngland
10/16/2016,1.49,8965.14,8758.94,8758.94,0,NA,organic,NorthernNewEngland
10/9/2016,1.56,10289.97,10166.02,10166.02,0,NA,organic,NorthernNewEngland
10/2/2016,1.58,12400.93,12227.77,12227.77,0,NA,organic,NorthernNewEngland
9/25/2016,1.51,14401.06,14077.74,14077.74,0,NA,organic,NorthernNewEngland
9/18/2016,1.66,11836.41,11608.78,11608.78,0,NA,organic,NorthernNewEngland
9/11/2016,1.65,17561.31,17284.23,17284.23,0,NA,organic,NorthernNewEngland
9/4/2016,1.58,13039.44,12807.05,12807.05,0,NA,organic,NorthernNewEngland
8/28/2016,1.51,8866.2,8629.75,8629.75,0,NA,organic,NorthernNewEngland
8/21/2016,1.43,11826.44,11583.84,11583.84,0,NA,organic,NorthernNewEngland
8/14/2016,1.4,8519.17,8207.35,8207.35,0,NA,organic,NorthernNewEngland
8/7/2016,1.28,5685.2,5438.56,5438.56,0,NA,organic,NorthernNewEngland
7/31/2016,1.1,4845.69,4631.41,4631.41,0,NA,organic,NorthernNewEngland
7/24/2016,1.13,5882.29,5595,5589.25,5.75,NA,organic,NorthernNewEngland
7/17/2016,1.47,12521.46,12321.88,12321.88,0,NA,organic,NorthernNewEngland
7/10/2016,1.45,14482.73,14332.24,14332.24,0,NA,organic,NorthernNewEngland
7/3/2016,1.33,29132.17,28794.92,28794.92,0,NA,organic,NorthernNewEngland
6/26/2016,1.46,12472.06,12321.16,12321.16,0,NA,organic,NorthernNewEngland
6/19/2016,1.42,10848.56,10699.81,10699.81,0,NA,organic,NorthernNewEngland
6/12/2016,0.99,4574.17,4468.78,4468.78,0,NA,organic,NorthernNewEngland
6/5/2016,1.04,5130.06,4945.89,4945.89,0,NA,organic,NorthernNewEngland
5/29/2016,1.19,4901.16,4545.47,4545.47,0,NA,organic,NorthernNewEngland
5/22/2016,1.26,7645.75,7391.95,7391.95,0,NA,organic,NorthernNewEngland
5/15/2016,1.22,5778.15,5557.6,5557.6,0,NA,organic,NorthernNewEngland
5/8/2016,1.63,11801.47,11502.54,11502.54,0,NA,organic,NorthernNewEngland
5/1/2016,1.62,11626.48,11498.15,11498.15,0,NA,organic,NorthernNewEngland
4/24/2016,1.69,13226.51,12868.53,12868.53,0,NA,organic,NorthernNewEngland
4/17/2016,1.6,12342.22,12078.31,12078.31,0,NA,organic,NorthernNewEngland
4/10/2016,1.5,13624.67,13344.45,13344.45,0,NA,organic,NorthernNewEngland
4/3/2016,1.61,8175.69,7960.33,7960.33,0,NA,organic,NorthernNewEngland
3/27/2016,1.61,12855.46,12536.54,12536.54,0,NA,organic,NorthernNewEngland
3/20/2016,1.67,11336.93,10908.08,10908.08,0,NA,organic,NorthernNewEngland
3/13/2016,1.63,10985.53,10758.07,10758.07,0,NA,organic,NorthernNewEngland
3/6/2016,1.68,10184.27,9732.66,9732.66,0,NA,organic,NorthernNewEngland
2/28/2016,1.64,9920.46,9561.77,9558.44,3.33,NA,organic,NorthernNewEngland
2/21/2016,1.64,9227.72,9051.86,9051.86,0,NA,organic,NorthernNewEngland
2/14/2016,1.66,10158.92,9984.84,9984.84,0,NA,organic,NorthernNewEngland
2/7/2016,1.67,9790.85,9583.72,9583.72,0,NA,organic,NorthernNewEngland
1/31/2016,1.65,9140.79,8984.24,8984.24,0,NA,organic,NorthernNewEngland
1/24/2016,1.67,11214.42,10991.82,10991.82,0,NA,organic,NorthernNewEngland
1/17/2016,1.55,10459.56,10204.88,10204.88,0,NA,organic,NorthernNewEngland
1/10/2016,1.66,10525.16,10263.12,10259.79,3.33,NA,organic,NorthernNewEngland
1/3/2016,1.63,8936.72,8674.75,8674.75,0,NA,organic,NorthernNewEngland
12/31/2017,1.76,20129.5,19928.82,19925.49,3.33,NA,organic,NorthernNewEngland
12/24/2017,1.76,25227.4,24764.17,24764.17,0,NA,organic,NorthernNewEngland
12/17/2017,1.72,18551.6,18259.28,18259.28,0,NA,organic,NorthernNewEngland
12/10/2017,1.67,23958.64,23672.86,23672.86,0,NA,organic,NorthernNewEngland
12/3/2017,1.71,18891.8,18501.8,18273.13,228.67,NA,organic,NorthernNewEngland
11/26/2017,1.75,22376.94,22155.35,22155.35,0,NA,organic,NorthernNewEngland
11/19/2017,1.78,21545.16,21342.15,21284.8,57.35,NA,organic,NorthernNewEngland
11/12/2017,1.8,19234.13,18911.82,18525.27,386.55,NA,organic,NorthernNewEngland
11/5/2017,1.84,24687.17,24538.6,20317.99,4220.61,NA,organic,NorthernNewEngland
10/29/2017,1.57,39048.27,38869.07,32627.56,6241.51,NA,organic,NorthernNewEngland
10/22/2017,1.7,22671.89,22363.75,22363.75,0,NA,organic,NorthernNewEngland
10/15/2017,1.64,23800.97,23598.8,23598.8,0,NA,organic,NorthernNewEngland
10/8/2017,1.52,21089.7,20883.97,20879.53,4.44,NA,organic,NorthernNewEngland
10/1/2017,1.56,18317.19,18143.12,18143.12,0,NA,organic,NorthernNewEngland
9/24/2017,1.57,16661.59,16555.36,16555.36,0,NA,organic,NorthernNewEngland
9/17/2017,1.54,15649.28,15496.57,15496.57,0,NA,organic,NorthernNewEngland
9/10/2017,1.68,16452.15,16278.03,16278.03,0,NA,organic,NorthernNewEngland
9/3/2017,1.69,13062.41,12891.35,12891.35,0,NA,organic,NorthernNewEngland
8/27/2017,1.69,18480.95,18305.8,18305.8,0,NA,organic,NorthernNewEngland
8/20/2017,1.68,17812.78,17542.98,17542.98,0,NA,organic,NorthernNewEngland
8/13/2017,1.69,13218.86,12958.89,12958.89,0,NA,organic,NorthernNewEngland
8/6/2017,1.68,16939.38,16652.03,16652.03,0,NA,organic,NorthernNewEngland
7/30/2017,1.68,18527.51,18252.4,18252.4,0,NA,organic,NorthernNewEngland
7/23/2017,1.59,20654.13,20385.36,20385.36,0,NA,organic,NorthernNewEngland
7/16/2017,1.66,20254.68,19846.91,19846.91,0,NA,organic,NorthernNewEngland
7/9/2017,1.85,13592.4,13311.15,13311.15,0,NA,organic,NorthernNewEngland
7/2/2017,1.91,16665.54,16189.16,16189.16,0,NA,organic,NorthernNewEngland
6/25/2017,1.93,21227.79,20791.74,20791.74,0,NA,organic,NorthernNewEngland
6/18/2017,1.92,20003.65,19618.56,19618.56,0,NA,organic,NorthernNewEngland
6/11/2017,1.83,15591.67,15284.84,15284.84,0,NA,organic,NorthernNewEngland
6/4/2017,1.48,25490.92,25195.87,25195.87,0,NA,organic,NorthernNewEngland
5/28/2017,1.67,18289.39,17976.42,17976.42,0,NA,organic,NorthernNewEngland
5/21/2017,1.59,20571.46,20264.47,20264.47,0,NA,organic,NorthernNewEngland
5/14/2017,1.4,26964.27,26339.6,26339.6,0,NA,organic,NorthernNewEngland
5/7/2017,1.57,13580.31,13152.1,13152.1,0,NA,organic,NorthernNewEngland
4/30/2017,1.62,14208.82,13881.81,13881.81,0,NA,organic,NorthernNewEngland
4/23/2017,1.68,13175,12907.32,12907.32,0,NA,organic,NorthernNewEngland
4/16/2017,1.82,15495.62,15168.18,15168.18,0,NA,organic,NorthernNewEngland
4/9/2017,1.75,12052.63,11724.59,11724.59,0,NA,organic,NorthernNewEngland
4/2/2017,1.82,13640.21,13147.18,13147.18,0,NA,organic,NorthernNewEngland
3/26/2017,1.85,14479.04,14124.7,14124.7,0,NA,organic,NorthernNewEngland
3/19/2017,1.86,16064.02,15725.25,15725.25,0,NA,organic,NorthernNewEngland
3/12/2017,1.87,14773.91,14455.39,14455.39,0,NA,organic,NorthernNewEngland
3/5/2017,1.66,15016.27,14670.11,14670.11,0,NA,organic,NorthernNewEngland
2/26/2017,1.85,12277.49,12003.55,12003.55,0,NA,organic,NorthernNewEngland
2/19/2017,1.88,11527.69,11303.69,11303.69,0,NA,organic,NorthernNewEngland
2/12/2017,1.8,13474.78,13146.47,13146.47,0,NA,organic,NorthernNewEngland
2/5/2017,1.6,10860.38,10554.96,10554.96,0,NA,organic,NorthernNewEngland
1/29/2017,1.84,12789.12,12452.07,12452.07,0,NA,organic,NorthernNewEngland
1/22/2017,1.89,13492.85,13305.25,13305.25,0,NA,organic,NorthernNewEngland
1/15/2017,1.77,10857.24,10659.3,10659.3,0,NA,organic,NorthernNewEngland
1/8/2017,1.86,12777.93,12519.63,12519.63,0,NA,organic,NorthernNewEngland
1/1/2017,1.91,9214.09,9076.99,9076.99,0,NA,organic,NorthernNewEngland
3/25/2018,1.63,22596.13,22329.02,22329.02,0,NA,organic,NorthernNewEngland
3/18/2018,1.62,22375.57,22126.09,22126.09,0,NA,organic,NorthernNewEngland
3/11/2018,1.64,18202.54,17857.36,17807.36,50,NA,organic,NorthernNewEngland
3/4/2018,1.54,14156.63,13372.08,13328.75,43.33,NA,organic,NorthernNewEngland
2/25/2018,1.5,30553.46,29761.84,29761.84,0,NA,organic,NorthernNewEngland
2/18/2018,1.58,29699.89,29504.69,29504.69,0,NA,organic,NorthernNewEngland
2/11/2018,1.39,22495.69,22319.46,22319.46,0,NA,organic,NorthernNewEngland
2/4/2018,1.57,19108.24,18834.5,18834.5,0,NA,organic,NorthernNewEngland
1/28/2018,1.29,50288.63,49904.71,49904.71,0,NA,organic,NorthernNewEngland
1/21/2018,1.59,22101.1,21432.31,21432.31,0,NA,organic,NorthernNewEngland
1/14/2018,1.46,22637.04,22419.2,22419.2,0,NA,organic,NorthernNewEngland
1/7/2018,1.75,26188.31,25637.21,25633.88,3.33,NA,organic,NorthernNewEngland
12/27/2015,0.81,4831664.77,852656.17,663310,105317.59,NA,conventional,SouthCentral
12/20/2015,0.81,4565207.85,759069.21,555356.92,95639.5,NA,conventional,SouthCentral
12/13/2015,0.78,4869309.42,671313.43,554563.94,115546.32,NA,conventional,SouthCentral
12/6/2015,0.76,4938526.47,639039.37,496732.56,141970,NA,conventional,SouthCentral
11/29/2015,0.82,3969578.89,601011.86,505843.61,95136.58,NA,conventional,SouthCentral
11/22/2015,0.8,4347510.51,668922.06,550979.27,117935.74,NA,conventional,SouthCentral
11/15/2015,0.76,4943687.09,767185.69,600933.14,166200.1,NA,conventional,SouthCentral
11/8/2015,0.8,4864814.01,648983.07,485540.3,163125.93,NA,conventional,SouthCentral
11/1/2015,0.81,5072550.94,660163.45,478366.44,181455.77,NA,conventional,SouthCentral
10/25/2015,0.86,4912068.04,583832.41,475267.2,108231.39,NA,conventional,SouthCentral
10/18/2015,0.87,4687705.56,572922.73,489000.2,83782.52,NA,conventional,SouthCentral
10/11/2015,0.83,5236047.86,624295.99,504922.39,119235.17,NA,conventional,SouthCentral
10/4/2015,0.84,5201535.32,691699.79,517821.64,173688.06,NA,conventional,SouthCentral
9/27/2015,0.87,4987381.36,608981.85,480873.02,128033.07,NA,conventional,SouthCentral
9/20/2015,0.83,5211738.31,600986.51,478669.38,122302.71,NA,conventional,SouthCentral
9/13/2015,0.88,5761848.67,728227.71,533040.93,195143.56,NA,conventional,SouthCentral
9/6/2015,0.86,5979528.24,723133.66,571900.3,151197.44,NA,conventional,SouthCentral
8/30/2015,0.87,5200252.65,612042.13,535065.38,76947.64,NA,conventional,SouthCentral
8/23/2015,0.89,5235579.44,599225.99,513745.16,85422.36,NA,conventional,SouthCentral
8/16/2015,0.89,5409823.02,626262.47,536381.17,89808.28,NA,conventional,SouthCentral
8/9/2015,0.89,5353393.56,616582.63,529408.18,87160.21,NA,conventional,SouthCentral
8/2/2015,0.9,5142335.64,586106.01,492930.71,93162.67,NA,conventional,SouthCentral
7/26/2015,0.81,5822521.79,640741.18,511308.6,129425.5,NA,conventional,SouthCentral
7/19/2015,0.83,5703940.56,766441.65,589126.53,177294.71,NA,conventional,SouthCentral
7/12/2015,0.82,5544366.95,668330.39,547333.33,119640.03,NA,conventional,SouthCentral
7/5/2015,0.83,6380287.71,857318.55,754238.62,103046.99,NA,conventional,SouthCentral
6/28/2015,0.77,6024103.65,869763.29,678138.24,191572.72,NA,conventional,SouthCentral
6/21/2015,0.79,6153608.75,857458.52,683943.14,173497.82,NA,conventional,SouthCentral
6/14/2015,0.69,7281803.61,874884.95,716742.3,158100.12,NA,conventional,SouthCentral
6/7/2015,0.75,6234006.44,778328.56,662252.69,116061.84,NA,conventional,SouthCentral
5/31/2015,0.74,6349957.65,678140.86,530629.47,147483.35,NA,conventional,SouthCentral
5/24/2015,0.83,5903596.18,636646.52,545155.31,91459.59,NA,conventional,SouthCentral
5/17/2015,0.79,5831782.44,616787.66,528432.48,88337.6,NA,conventional,SouthCentral
5/10/2015,0.79,6400340.97,685754.92,533597.59,152122.11,NA,conventional,SouthCentral
5/3/2015,0.78,6558729.33,713924.16,546260.44,166650.78,NA,conventional,SouthCentral
4/26/2015,0.83,5578980.69,619798.7,519975.08,99430.45,NA,conventional,SouthCentral
4/19/2015,0.82,5593885.09,638184.59,538970.63,99203.37,NA,conventional,SouthCentral
4/12/2015,0.8,5930072.71,590480.11,536034.76,54424.19,NA,conventional,SouthCentral
4/5/2015,0.83,6368728.85,730848.26,670637.73,58681.56,NA,conventional,SouthCentral
3/29/2015,0.82,5713017.35,696227.9,633029.23,63160.07,NA,conventional,SouthCentral
3/22/2015,0.76,6008817.9,665688.14,540561.2,125103.19,NA,conventional,SouthCentral
3/15/2015,0.79,5703759.21,653367.16,522678.26,130674.88,NA,conventional,SouthCentral
3/8/2015,0.8,5864999.81,713532.2,537992.32,175511.51,NA,conventional,SouthCentral
3/1/2015,0.87,5314431.93,649550.24,518799.05,130726.85,NA,conventional,SouthCentral
2/22/2015,0.85,5208272.73,640697.37,529675.01,111022.36,NA,conventional,SouthCentral
2/15/2015,0.8,5204971.91,642455.17,540023.82,102417.63,NA,conventional,SouthCentral
2/8/2015,0.73,5900232.15,573512.32,518539.89,54886.55,NA,conventional,SouthCentral
2/1/2015,0.71,6934356.31,646594.32,519847.64,126683.42,NA,conventional,SouthCentral
1/25/2015,0.81,5142259.93,569012.95,476249.64,92763.31,NA,conventional,SouthCentral
1/18/2015,0.79,5322625.57,554739.03,497106.16,57607.18,NA,conventional,SouthCentral
1/11/2015,0.8,5409726.02,630813.48,533599.2,97164.07,NA,conventional,SouthCentral
1/4/2015,0.77,5144267.01,570682.81,442217.85,128451.37,NA,conventional,SouthCentral
12/25/2016,0.79,5630041.84,1613702.4,1288631.84,301809.49,NA,conventional,SouthCentral
12/18/2016,0.72,5483207.89,1561257.65,1144739.27,383503.55,NA,conventional,SouthCentral
12/11/2016,0.76,5031206.93,1392006.65,939911.81,435548.82,NA,conventional,SouthCentral
12/4/2016,0.76,5584114.56,1395566.02,1039669.75,344663.64,NA,conventional,SouthCentral
11/27/2016,0.93,4064847.35,960172.3,817184.54,133945.12,NA,conventional,SouthCentral
11/20/2016,1.06,4150510.67,911092.88,735263.86,173417.7,NA,conventional,SouthCentral
11/13/2016,1.11,4224677.32,892446.1,710489.09,180468.83,NA,conventional,SouthCentral
11/6/2016,1.16,4214624.13,964604.48,771794.04,191200.76,NA,conventional,SouthCentral
10/30/2016,1.19,3733135.22,993407.53,733102.01,242672.72,NA,conventional,SouthCentral
10/23/2016,1.09,4477594.56,1397084.84,1228547.91,140925.06,NA,conventional,SouthCentral
10/16/2016,1.03,4967651.41,1376594.6,1088286.99,263848.4,NA,conventional,SouthCentral
10/9/2016,1,5416591.81,1356472.19,1118452.81,222546.73,NA,conventional,SouthCentral
10/2/2016,1.01,5006659.75,1447622.95,1091904.2,338402.33,NA,conventional,SouthCentral
9/25/2016,0.98,5344837.49,1525510.25,1094936.72,409425.49,NA,conventional,SouthCentral
9/18/2016,0.86,6130653.55,1652432.36,1446564.1,189481.99,NA,conventional,SouthCentral
9/11/2016,0.82,6236078.55,1564657.73,1379670.23,173092.74,NA,conventional,SouthCentral
9/4/2016,0.78,6802635.25,1713210.55,1488491.11,188922.83,NA,conventional,SouthCentral
8/28/2016,0.84,5775721.7,1447131.62,1259357.5,142470.58,NA,conventional,SouthCentral
8/21/2016,0.87,5682046.61,1413024.88,1245189.33,153644.22,NA,conventional,SouthCentral
8/14/2016,0.94,5385035.37,1198246.3,1034294.77,157809.8,NA,conventional,SouthCentral
8/7/2016,0.93,5647940.41,1197854.91,1035007.77,149412.38,NA,conventional,SouthCentral
7/31/2016,0.98,5130900.02,1153489.74,969970.7,169617.21,NA,conventional,SouthCentral
7/24/2016,0.97,5528475.32,1329077.21,1169824.57,105002.77,NA,conventional,SouthCentral
7/17/2016,0.94,5449441.63,1402394.91,1297883.28,87850.35,NA,conventional,SouthCentral
7/10/2016,0.91,5646460.01,1374241.93,1233354.94,92635.95,NA,conventional,SouthCentral
7/3/2016,0.91,6494533.3,1630640.31,1398829.45,124715.63,NA,conventional,SouthCentral
6/26/2016,0.89,6046264.46,1477093.31,1226901.91,190503.41,NA,conventional,SouthCentral
6/19/2016,0.89,6005535.29,1268950.14,1062854.49,167590.92,NA,conventional,SouthCentral
6/12/2016,0.85,6195284.67,1335078.27,964900.17,307836.87,NA,conventional,SouthCentral
6/5/2016,0.83,6351400.69,1363234.34,976198.08,325421.53,NA,conventional,SouthCentral
5/29/2016,0.8,6239677.27,1299214.04,1034533.11,229576.24,NA,conventional,SouthCentral
5/22/2016,0.72,6680323.25,1474558.75,1071647.44,348148.3,NA,conventional,SouthCentral
5/15/2016,0.73,6728120.77,1544628.69,1146035.44,389114.15,NA,conventional,SouthCentral
5/8/2016,0.72,7281887.35,1550045.03,1225103.02,315129.42,NA,conventional,SouthCentral
5/1/2016,0.71,6953488.71,1594861.23,1215673.04,368204.58,NA,conventional,SouthCentral
4/24/2016,0.7,6893900.54,1515562.48,1161263.73,346494.76,NA,conventional,SouthCentral
4/17/2016,0.71,6657073.54,1328964.06,1124257.15,195845.36,NA,conventional,SouthCentral
4/10/2016,0.73,6414263.17,1320919.43,1124849.63,183288.76,NA,conventional,SouthCentral
4/3/2016,0.74,6154503.04,1099219.01,896073.07,198721.79,NA,conventional,SouthCentral
3/27/2016,0.77,6553308.82,1247605.46,951743.56,288346.1,NA,conventional,SouthCentral
3/20/2016,0.77,6276764.8,1147082.56,882135.1,256004.47,NA,conventional,SouthCentral
3/13/2016,0.79,5894070.33,883739.27,731907.2,144961.72,NA,conventional,SouthCentral
3/6/2016,0.78,5848140.87,957869.45,822317.08,128134.68,NA,conventional,SouthCentral
2/28/2016,0.77,5698454.09,902749.95,791893.15,104430.43,NA,conventional,SouthCentral
